participantID,initial_prompt_date,answer_status,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled
lyricallymalformedrigor,2020-08-30,Completed,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,4.0,2.0,1.0,3.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-08-31,Completed,5.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-01,Completed,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-02,Completed,4.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,-1.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-03,Completed,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-04,Completed,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,3.0,4.0,2.0,3.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-05,Completed,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3.0,2.0,3.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-06,Completed,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,-1.0,4.0,3.0,2.0,3.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-07,Completed,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,-1.0,-1.0,3.0,2.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-08,Completed,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,-1.0,-1.0,2.0,2.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-09,Completed,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-10,Completed,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,1.0,2.0,3.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-11,Completed,5.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,-1.0,-1.0,2.0,1.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-12,Completed,5.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,-1.0,3.0,2.0,2.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-13,Completed,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,-1.0,0.0
lyricallymalformedrigor,2020-09-14,Completed,3.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,-1.0,4.0,2.0,1.0,4.0,3.0,-1.0,0.0
lyricallymalformedrigor,2020-09-15,Completed,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,-1.0,0.0
lyricallymalformedrigor,2020-09-16,Completed,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-17,Completed,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,1.0,4.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-18,Completed,3.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-19,Completed,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-20,Completed,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,-1.0,0.0
lyricallymalformedrigor,2020-09-21,Completed,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,-1.0,0.0
lyricallymalformedrigor,2020-09-22,Completed,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-23,Completed,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-24,Completed,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,2.0,-1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-25,Completed,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-26,Completed,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-27,Completed,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,-1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-28,Completed,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,-1.0,-1.0,1.0,1.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-09-29,Completed,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,-1.0,-1.0,1.0,1.0,4.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-09-30,Completed,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,-1.0,4.0,1.0,2.0,3.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-01,Completed,5.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-02,Completed,4.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-03,Completed,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-04,Completed,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,4.0,1.0,1.0,1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-05,Completed,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-06,Completed,2.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0
lyricallymalformedrigor,2020-10-06,Completed,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-07,Completed,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,-1.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-08,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
lyricallymalformedrigor,2020-10-09,Completed,2.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,-1.0,3.0,1.0,2.0,-1.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-10,Completed,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-11,Completed,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-11,Completed,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-12,Completed,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-13,Completed,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-14,Completed,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0
lyricallymalformedrigor,2020-10-15,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
lyricallymalformedrigor,2020-10-16,Completed,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-16,Completed,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-17,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
lyricallymalformedrigor,2020-10-18,Completed,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-1.0,0.0
lyricallymalformedrigor,2020-10-19,Completed,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-1.0,-1.0,2.0,2.0,1.0,2.0,-1.0,0.0
