participantID,initial_prompt_date,answer_status,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled
housewagontrivial,2021-10-27,Completed,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-10-28,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-10-29,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-10-30,Completed,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-10-30,Completed,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-10-31,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-01,Completed,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-02,Completed,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-11-02,Completed,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-03,Completed,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-04,Completed,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-05,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-06,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-06,Completed,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-07,Completed,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-08,Completed,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-09,Completed,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-10,Completed,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-11-11,Completed,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-12,Completed,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-11-13,Completed,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-14,Completed,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,-1.0,0.0
housewagontrivial,2021-11-15,Completed,3.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-16,Completed,4.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,-1.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-11-17,Completed,5.0,1.0,3.0,2.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-11-18,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-19,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-20,Completed,4.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-21,Completed,4.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-22,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-23,Completed,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-23,Completed,3.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-24,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-25,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-11-26,Completed,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-27,Completed,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-27,Completed,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,-1.0,0.0
housewagontrivial,2021-11-28,Completed,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-11-29,Completed,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-11-30,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-01,Completed,5.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,-1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-12-02,Completed,4.0,2.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,0.0
housewagontrivial,2021-12-03,Completed,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0
housewagontrivial,2021-12-03,Completed,4.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-12-04,Completed,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-12-05,Completed,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,-1.0,0.0
housewagontrivial,2021-12-06,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-07,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-07,Completed,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-12-08,Completed,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0
housewagontrivial,2021-12-09,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-10,Completed,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-12-11,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-12,Completed,4.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-12-13,Completed,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-12-13,Completed,4.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-12-14,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-15,Completed,5.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,-1.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0
housewagontrivial,2021-12-15,Completed,4.0,2.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,-1.0,0.0
housewagontrivial,2021-12-16,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
housewagontrivial,2021-12-17,Completed,4.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,0.0
housewagontrivial,2021-12-18,NeverStarted,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
